name_last,name_first,key_bbref,full_name
magadan,dave,magadda01,dave magadan
magallanes,ever,magalev01,ever magallanes
magee,bill,mageebi01,bill magee
magee,sherry,mageesh01,sherry magee
magee,wendell,mageewe01,wendell magee
magee,lee,mageele01,lee magee
maggert,harl,maggeha02,harl maggert
maggert,harl,maggeha01,harl maggert
magill,matt,magilma01,matt magill
maglie,sal,maglisa01,sal maglie
magnante,mike,magnami01,mike magnante
magner,stubby,magnest01,stubby magner
magner,john,magnejo01,john magner
magnifico,damien,magnida01,damien magnifico
magnuson,jim,magnuji01,jim magnuson
magnuson,trystan,magnutr01,trystan magnuson
magoon,george,magooge01,george magoon
magrane,joe,magrajo01,joe magrane
magrann,tom,magrato01,tom magrann
magrini,pete,magripe01,pete magrini
magruder,jack,,jack magruder
magruder,chris,magruch01,chris magruder
maguire,,,
maguire,jack,maguija01,jack maguire
maguire,thomas,mcgui01,thomas maguire
maguire,freddie,maguifr01,freddie maguire
mahady,jim,mahadji01,jim mahady
mahaffey,roy,mahafro01,roy mahaffey
mahaffey,lou,mahaflo01,lou mahaffey
mahaffey,art,mahafar01,art mahaffey
mahan,art,mahanar01,art mahan
mahar,frank,maharfr01,frank mahar
mahar,kevin,maharke01,kevin mahar
maharg,billy,maharbi01,billy maharg
mahay,ron,mahayro01,ron mahay
maher,joe,,joe maher
maher,,maher02,
maher,tom,maherto01,tom maher
mahlberg,greg,mahlbgr01,greg mahlberg
mahle,greg,mahlegr01,greg mahle
mahle,tyler,mahlety01,tyler mahle
mahler,rick,mahleri01,rick mahler
mahler,mickey,mahlemi01,mickey mahler
maholm,paul,maholpa01,paul maholm
mahomes,pat,mahompa01,pat mahomes
mahon,al,mahonal01,al mahon
mahoney,chris,mahonch01,chris mahoney
mahoney,mike,mahonmi02,mike mahoney
mahoney,bob,mahonbo01,bob mahoney
mahoney,mike,,mike mahoney
mahoney,jim,mahonji01,jim mahoney
mahoney,anthony,mahonan01,anthony mahoney
mahoney,danny,mahonda02,danny mahoney
mahoney,joe,mahonjo01,joe mahoney
mahoney,dan,mahonda01,dan mahoney
mahoney,mike,mahonmi01,mike mahoney
mahoney,ule,mahonul01,ule mahoney
mahrley,nick,,nick mahrley
mahtook,mikie,mahtomi01,mikie mahtook
maier,bob,maierbo01,bob maier
maier,mitch,maiermi01,mitch maier
maile,luke,mailelu01,luke maile
mailho,emil,mailhem01,emil mailho
mails,duster,mailsdu01,duster mails
main,woody,mainwo01,woody main
main,alex,mainal01,alex main
maine,john,mainejo01,john maine
maine,scott,mainesc01,scott maine
mains,willard,mainswi01,willard mains
mains,jim,mainsji01,jim mains
mairena,oswaldo,maireos01,oswaldo mairena
maisel,george,maisege01,george maisel
maisel,charlie,maisech01,charlie maisel
maisel,fritz,maisefr01,fritz maisel
majeski,hank,majesha01,hank majeski
majewski,val,majewva01,val majewski
majewski,gary,majewga01,gary majewski
makita,kazuhisa,makitka01,kazuhisa makita
makosky,frank,makosfr01,frank makosky
makowski,tom,makowto01,tom makowski
maksudian,mike,maksumi01,mike maksudian
malarkey,bill,malarbi01,bill malarkey
malarkey,john,malarjo01,john malarkey
malaska,mark,malasma01,mark malaska
malave,omar,,omar malave
malave,jose,malavjo01,jose malave
malay,joe,malayjo01,joe malay
malay,charlie,malaych01,charlie malay
malcolm,,malco01,
maldonado,carlos,maldoca02,carlos maldonado
maldonado,carlos,maldoca03,carlos maldonado
maldonado,candy,maldoca01,candy maldonado
maldonado,martín,maldoma01,martín maldonado
maler,jim,malerji01,jim maler
malinosky,tony,malinto01,tony malinosky
malis,cy,maliscy01,cy malis
malkmus,bobby,malkmbo01,bobby malkmus
mallee,john,,john mallee
mallett,jerry,malleje01,jerry mallett
mallette,brian,mallebr01,brian mallette
mallette,mal,mallema01,mal mallette
mallicoat,rob,malliro01,rob mallicoat
mallon,les,mallole01,les mallon
mallonee,jule,malloju01,jule mallonee
mallonee,ben,mallobe01,ben mallonee
mallory,sheldon,mallosh01,sheldon mallory
mallory,jim,malloji01,jim mallory
malloy,bob,mallobo01,bob malloy
malloy,bob,mallobo02,bob malloy
malloy,herm,mallohe01,herm malloy
malloy,marty,malloma01,marty malloy
malloy,alex,malloal01,alex malloy
malmberg,harry,malmbha01,harry malmberg
malone,chuck,malonch02,chuck malone
malone,martin,,martin malone
malone,fergy,malonfe01,fergy malone
malone,pat,malonpa02,pat malone
malone,,malon03,
malone,martin,malonma01,martin malone
malone,lew,malonle01,lew malone
malone,eddie,maloned01,eddie malone
malone,j. r.,,j. r. malone
maloney,matt,malonma02,matt maloney
maloney,sean,malonse01,sean maloney
maloney,charlie,malonch01,charlie maloney
maloney,pat,malonpa01,pat maloney
maloney,chris,,chris maloney
maloney,george,,george maloney
maloney,billy,malonbi01,billy maloney
maloney,robert,malonjo01,robert maloney
maloney,jim,malonji01,jim maloney
maloof,jack,,jack maloof
maloy,paul,maloypa01,paul maloy
maltzberger,gordon,maltzgo01,gordon maltzberger
malzone,frank,malzofr01,frank malzone
mamaux,al,mamaual01,al mamaux
manaea,sean,manaese01,sean manaea
mancini,trey,mancitr01,trey mancini
mancuso,gus,mancugu01,gus mancuso
mancuso,frank,mancufr01,frank mancuso
manda,carl,mandaca01,carl manda
manders,hal,mandeha01,hal manders
maness,seth,manesse01,seth maness
maney,vincent,meanepa01,vincent maney
mangan,jim,mangaji01,jim mangan
mangini,matt,mangima01,matt mangini
mangrum,,mangr01,
mangual,pepe,mangupe01,pepe mangual
mangual,angel,manguan01,angel mangual
mangum,leo,mangule01,leo mangum
mangus,george,manguge01,george mangus
manion,clyde,maniocl01,clyde manion
mankowski,phil,mankoph01,phil mankowski
manley,effa,manleef99,effa manley
manlove,charlie,manloch01,charlie manlove
mann,kelly,mannke01,kelly mann
mann,jim,mannji01,jim mann
mann,garth,mannga01,garth mann
mann,brandon,mannbr01,brandon mann
mann,fred,mannfr01,fred mann
mann,johnny,mannjo01,johnny mann
mann,les,mannle01,les mann
mann,terry,,terry mann
manning,ernie,mannier01,ernie manning
manning,david,mannida01,david manning
manning,charlie,mannich01,charlie manning
manning,max,mannima01,max manning
manning,rube,manniru01,rube manning
manning,felix,mannife01,felix manning
manning,matt,mannima02,matt manning
manning,rick,manniri01,rick manning
manning,jim,manniji02,jim manning
manning,jim,manniji01,jim manning
manning,tim,manniti01,tim manning
manning,jack,mannija01,jack manning
manno,don,mannodo01,don manno
manoah,alek,manoaal01,alek manoah
manon,julio,manonju01,julio manon
manon,ramon,manonra01,ramon manon
manrique,fred,manrifr01,fred manrique
mansell,tom,manseto01,tom mansell
mansell,john,mansejo01,john mansell
mansell,mike,mansemi01,mike mansell
manship,jeff,manshje01,jeff manship
manske,lou,mansklo01,lou manske
mansolino,doug,,doug mansolino
mantei,matt,mantema01,matt mantei
mantilla,felix,mantife01,felix mantilla
mantiply,joe,mantijo01,joe mantiply
mantle,mickey,mantlmi01,mickey mantle
manto,jeff,mantoje01,jeff manto
manuel,barry,manueba01,barry manuel
manuel,jerry,manueje01,jerry manuel
manuel,charlie,manuech01,charlie manuel
manuel,robert,manuero01,robert manuel
manuel,moxie,manuemo01,moxie manuel
manush,heinie,manushe01,heinie manush
manush,frank,manusfr01,frank manush
manville,dick,manvidi01,dick manville
manwaring,kirt,manwaki01,kirt manwaring
manzanillo,josias,manzajo01,josias manzanillo
manzanillo,ravelo,manzara01,ravelo manzanillo
manzella,tommy,manzeto01,tommy manzella
mapel,rolla,mapelro01,rolla mapel
mapes,cliff,mapescl01,cliff mapes
maple,howard,mapleho01,howard maple
maples,dillon,mapledi01,dillon maples
mappes,george,mappege01,george mappes
marak,paul,marakpa01,paul marak
maranda,georges,marange01,georges maranda
maranville,rabbit,maranra01,rabbit maranville
marberry,firpo,marbefi01,firpo marberry
marbet,walt,marbewa01,walt marbet
marcano,tucupita,marcatu01,tucupita marcano
marchildon,phil,marchph01,phil marchildon
marchán,rafael,marchra01,rafael marchán
marcum,shaun,marcush01,shaun marcum
marcum,johnny,marcujo01,johnny marcum
marentette,leo,marenle01,leo marentette
margevicius,nick,margeni01,nick margevicius
margoneri,joe,margojo01,joe margoneri
margot,manuel,margoma01,manuel margot
marichal,juan,maricju01,juan marichal
marimon,sugar ray,marimsu01,sugar ray marimon
marin,oscar,,oscar marin
marinaccio,ron,marinro01,ron marinaccio
marino,jimmy,,jimmy marino
marion,red,mariore01,red marion
marion,dan,marioda01,dan marion
marion,marty,marioma01,marty marion
mariot,michael,mariomi01,michael mariot
maris,roger,marisro01,roger maris
marisnick,jake,marisja01,jake marisnick
mariñez,jhan,marinjh01,jhan mariñez
marjama,mike,marjami01,mike marjama
markakis,nick,markani01,nick markakis
markel,parker,markepa01,parker markel
markell,duke,markedu01,duke markell
markham,johnny,markhjo01,johnny markham
markham,duke,markhdu01,duke markham
markland,gene,marklge01,gene markland
markle,cliff,marklcl01,cliff markle
marks,justin,marksju01,justin marks
marksberry,matt,marksma01,matt marksberry
marlowe,dick,marlodi01,dick marlowe
marmol,carlos,marmoca01,carlos marmol
marmol,oliver,marmool99,oliver marmol
marmolejos,josé,marmojo01,josé marmolejos
marnie,hal,marniha01,hal marnie
marolewski,fred,marolfr01,fred marolewski
maronde,nick,maronni01,nick maronde
marone,lou,maronlo01,lou marone
maroth,mike,marotmi01,mike maroth
marquard,rube,marquru01,rube marquard
marquardt,ollie,marquol01,ollie marquardt
marquez,brailyn,marqubr01,brailyn marquez
marquez,isidro,marquis01,isidro marquez
marquez,gonzalo,marqugo01,gonzalo marquez
marquez,jeff,marquje01,jeff marquez
marquis,jim,marquji01,jim marquis
marquis,bob,marqubo01,bob marquis
marquis,roger,marquro01,roger marquis
marquis,jason,marquja01,jason marquis
marr,lefty,marrle01,lefty marr
marrero,deven,marrede01,deven marrero
marrero,chris,marrech01,chris marrero
marrero,oreste,marreor01,oreste marrero
marrero,connie,marreco01,connie marrero
marrero,eli,marreel01,eli marrero
marriott,william,marriwi01,william marriott
marrow,buck,marrobu01,buck marrow
mars,ed,marsed01,ed mars
marsans,armando,marsaar01,armando marsans
marsh,brandon,marshbr02,brandon marsh
marsh,randy,,randy marsh
marsh,fred,marshfr01,fred marsh
marsh,tom,marshto01,tom marsh
marsh,,marsh04,
marshall,max,marshma01,max marshall
marshall,mike,marshmi01,mike marshall
marshall,dave,marshda01,dave marshall
marshall,jay,marshja01,jay marshall
marshall,doc,marshdo02,doc marshall
marshall,mike,marshmi02,mike marshall
marshall,jack,marshja03,jack marshall
marshall,doc,marshdo01,doc marshall
marshall,frank,,frank marshall
marshall,jack,marshja02,jack marshall
marshall,,marsh03,
marshall,rube,marshru01,rube marshall
marshall,chip,marshch01,chip marshall
marshall,jim,marshji01,jim marshall
marshall,keith,marshke01,keith marshall
marshall,willard,marshwi01,willard marshall
marshall,evan,marshev01,evan marshall
marshall,bill,marshbi01,bill marshall
marshall,sean,marshse01,sean marshall
marshall,brett,marshbr01,brett marshall
marshall,cuddles,marshcu01,cuddles marshall
marshall,joe,marshjo01,joe marshall
marson,lou,marsolo01,lou marson
marsonek,sam,marsosa01,sam marsonek
marte,luis,martelu01,luis marte
marte,starling,martest01,starling marte
marte,josé,martejo01,josé marte
marte,kelvin,marteke02,kelvin marte
marte,damaso,marteda01,damaso marte
marte,jefry,marteje01,jefry marte
marte,ketel,marteke01,ketel marte
marte,andy,martean01,andy marte
marte,victor,martevi01,victor marte
marte,alfredo,marteal01,alfredo marte
marte,yunior,marteyu01,yunior marte
martell,doc,martedo01,doc martell
martes,francis,martefr01,francis martes
martin,frank,martifr01,frank martin
martin,morrie,martimo01,morrie martin
martin,kyle,martiky01,kyle martin
martin,felix,martife03,felix martin
martin,ray,martira01,ray martin
martin,barney,martiba02,barney martin
martin,joe,martijo01,joe martin
martin,tom,martito02,tom martin
martin,joe,martijo03,joe martin
martin,billy,martibi01,billy martin
martin,corbin,martico02,corbin martin
martin,lewis,,lewis martin
martin,j. c.,martij.01,j. c. martin
martin,phonney,martiph01,phonney martin
martin,al,martial03,al martin
martin,billy,martibi02,billy martin
martin,babe,martiba01,babe martin
martin,jerry,martije01,jerry martin
martin,ethan,martiet01,ethan martin
martin,mike,martimi01,mike martin
martin,russell,martiru01,russell martin
martin,richie,martiri01,richie martin
martin,doc,martido01,doc martin
martin,stu,martist01,stu martin
martin,pepper,martipe01,pepper martin
martin,jack,martija01,jack martin
martin,al,martial01,al martin
martin,brett,martibr01,brett martin
martin,john,martijo05,john martin
martin,renie,martire01,renie martin
martin,cody,martico01,cody martin
martin,j. d.,martijd01,j. d. martin
martin,paul,martipa02,paul martin
martin,davis,martida03,davis martin
martin,speed,martisp01,speed martin
martin,pat,martipa01,pat martin
martin,jason,martija03,jason martin
martin,gene,martige01,gene martin
martin,clem,marticl01,clem martin
martin,hersh,martihe01,hersh martin
martin,chris,martich02,chris martin
martin,,marti09,
martin,stack,martist02,stack martin
martin,norberto,martino01,norberto martin
martin,fred,martifr02,fred martin
martina,joe,martijo02,joe martina
martine,bruce,,bruce martine
martinez,dennis,martide01,dennis martinez
martinez,edgar,martied01,edgar martinez
martinez,ramon,martira03,ramon martinez
martinez,nick,martini01,nick martinez
martinez,silvio,martisi01,silvio martinez
martinez,tino,martiti02,tino martinez
martinez,dave,martida01,dave martinez
martinez,carmelo,martica01,carmelo martinez
martinez,greg,martigr01,greg martinez
martinez,adrián,martiad01,adrián martinez
martinez,carlos,martica02,carlos martinez
martinez,willie,martiwi01,willie martinez
martinez,victor,martivi01,victor martinez
martinez,ramon,martira02,ramon martinez
martinez,fernando,martife02,fernando martinez
martinez,javier,martija02,javier martinez
martinez,guillermo,,guillermo martinez
martinez,joe,martijo07,joe martinez
martinez,carlos,martica04,carlos martinez
martinez,rogelio,martiro01,rogelio martinez
martinez,sandy,martisa01,sandy martinez
martinez,chito,martich01,chito martinez
martinez,domingo,martido02,domingo martinez
martinez,jose,martijo04,jose martinez
martinez,freddie,martial02,freddie martinez
martinez,luis,martilu01,luis martinez
martinez,j. d.,martijd02,j. d. martinez
martinez,pablo,martipa03,pablo martinez
martinez,ted,martite01,ted martinez
martinez,pedro,martipe02,pedro martinez
martinez,hector,martihe02,hector martinez
martinez,jose,martijo06,jose martinez
martinez,pedro,martipe03,pedro martinez
martinez,luis,martilu02,luis martinez
martinez,buck,martibu01,buck martinez
martinez,anastacio,martian01,anastacio martinez
martinez,felix,martife01,felix martinez
martinez,tony,martito01,tony martinez
martinez,seth,martise01,seth martinez
martinez,marty,martima01,marty martinez
martinez,michael,martimi02,michael martinez
martinez,manny,martima02,manny martinez
martinez,david,martida02,david martinez
martinez,carlos,martica03,carlos martinez
martinez,tippy,martiti01,tippy martinez
martinez,cristhian,marticr01,cristhian martinez
martini,wedo,martiwe01,wedo martini
martini,nick,martini02,nick martini
martins,eric,,eric martins
martis,shairon,martish01,shairon martis
marty,joe,martyjo01,joe marty
martyn,bob,martybo01,bob martyn
martz,gary,martzga01,gary martz
martz,randy,martzra01,randy martz
marvel,james,marveja01,james marvel
marzano,john,marzajo01,john marzano
masaoka,onan,masaoon01,onan masaoka
mashore,justin,,justin mashore
mashore,clyde,mashocl01,clyde mashore
mashore,damon,mashoda01,damon mashore
masi,phil,masiph01,phil masi
maskrey,leech,maskrle01,leech maskrey
maskrey,harry,maskrha01,harry maskrey
mason,del,masonde01,del mason
mason,mike,masonmi01,mike mason
mason,darrel,,darrel mason
mason,jim,masonji01,jim mason
mason,roger,masonro01,roger mason
mason,charlie,masonch01,charlie mason
mason,charlie,masonch02,charlie mason
mason,hank,masonha01,hank mason
mason,don,masondo01,don mason
mason,ernie,masoner01,ernie mason
mason,marty,,marty mason
massa,gordon,massago01,gordon massa
masset,nick,masseni01,nick masset
massey,michael,massemi02,michael massey
massey,morrow,massemo01,morrow massey
massey,bill,massebi01,bill massey
massey,red,massero01,red massey
massey,mike,massemi01,mike massey
massingale,garcia,massiga01,garcia massingale
masteller,dan,masteda01,dan masteller
masters,walt,mastewa01,walt masters
masterson,paul,mastepa01,paul masterson
masterson,justin,masteju01,justin masterson
masterson,walt,mastewa02,walt masterson
mastny,tom,mastnto01,tom mastny
mastrobuoni,miles,mastrmi01,miles mastrobuoni
mastroianni,darin,mastrda01,darin mastroianni
mata,frank,matafr01,frank mata
mata,victor,matavi01,victor mata
matarazzo,len,matarle01,len matarazzo
matchett,jack,matchja01,jack matchett
matchick,tommy,matchto01,tommy matchick
mateo,henry,mateohe01,henry mateo
mateo,juan,mateoju02,juan mateo
mateo,julio,mateoju01,julio mateo
mateo,jorge,mateojo01,jorge mateo
mateo,ruben,mateoru01,ruben mateo
mateo,marcos,mateoma01,marcos mateo
matheny,mike,mathemi01,mike matheny
mather,joe,mathejo02,joe mather
mathes,joe,mathejo01,joe mathes
matheson,dave,,dave matheson
mathews,rick,,rick mathews
mathews,greg,mathegr01,greg mathews
mathews,bill,,bill mathews
mathews,harry,,harry mathews
mathews,t. j.,mathet.01,t. j. mathews
mathews,bobby,mathebo01,bobby mathews
mathews,eddie,matheed01,eddie mathews
mathews,terry,mathete01,terry mathews
mathews,nelson,mathene01,nelson mathews
mathewson,henry,mathehe01,henry mathewson
mathewson,christy,mathech01,christy mathewson
mathias,carl,mathica01,carl mathias
mathias,mark,mathima01,mark mathias
mathieson,scott,mathisc01,scott mathieson
mathis,verdell,mathive01,verdell mathis
mathis,doug,mathido01,doug mathis
mathis,jeff,mathije01,jeff mathis
mathis,ron,mathiro01,ron mathis
mathisen,wyatt,mathiwy01,wyatt mathisen
mathison,jimmy,mathiji01,jimmy mathison
matias,john,matiajo01,john matias
matijevic,j. j.,matijjj01,j. j. matijevic
matlack,jon,matlajo01,jon matlack
matlock,leroy,matlole01,leroy matlock
maton,phil,matonph01,phil maton
maton,nick,matonni01,nick maton
matos,luis,matoslu01,luis matos
matos,julius,matosju01,julius matos
matos,francisco,matosfr01,francisco matos
matos,osiris,matosos01,osiris matos
matos,pascual,matospa01,pascual matos
matranga,dave,matrada01,dave matranga
matsui,hideki,matsuhi01,hideki matsui
matsui,kazuo,matsuka01,kazuo matsui
matsuzaka,daisuke,matsuda01,daisuke matsuzaka
mattern,al,matteal01,al mattern
mattes,troy,mattetr01,troy mattes
matteson,c. v.,mattec.01,c. v. matteson
matteson,eddie,matteed01,eddie matteson
mattheus,ryan,matthry01,ryan mattheus
matthews,mike,matthmi01,mike matthews
matthews,fran,matthfr01,fran matthews
matthews,jack,matthja01,jack matthews
matthews,jesse,matthje01,jesse matthews
matthews,charles,matthbo01,charles matthews
matthews,dick,matthdi01,dick matthews
matthews,gary,matthga01,gary matthews
matthews,joe,matthjo01,joe matthews
matthews,wid,matthwi02,wid matthews
matthews,william,matthwi01,william matthews
matthews,gary,matthga02,gary matthews
matthewson,dale,matthda01,dale matthewson
matthias,steve,matthst01,steve matthias
mattick,wally,mattiwa01,wally mattick
mattick,bobby,mattibo01,bobby mattick
mattimore,mike,mattimi01,mike mattimore
mattingly,don,mattido01,don mattingly
mattingly,earl,mattiea01,earl mattingly
mattis,ralph,mattira01,ralph mattis
mattison,kevin,mattike01,kevin mattison
mattox,cloy,mattocl01,cloy mattox
mattox,jim,mattoji01,jim mattox
mattson,isaac,mattsis01,isaac mattson
matula,rick,matulri01,rick matula
matusz,brian,matusbr01,brian matusz
matuszek,len,matusle01,len matuszek
matuzak,harry,matuzha01,harry matuzak
matz,steven,matzst01,steven matz
matzek,tyler,matzety01,tyler matzek
mauch,gene,mauchge01,gene mauch
mauck,hal,mauckha01,hal mauck
mauer,fred,brookha01,fred mauer
mauer,joe,mauerjo01,joe mauer
mauer,boyd,,boyd mauer
maul,al,maulal01,al maul
mauldin,mark,mauldma01,mark mauldin
maun,ernie,mauner01,ernie maun
mauney,dick,maunedi01,dick mauney
maupin,harry,maupiha01,harry maupin
