name_last,name_first,bpid,key_mlbam,key_bbref,key_fangraphs,mlb_played_last
Archie,George,18535,110305,archige01,1000292,1946
Arcia,Francisco,55912,516472,arciafr01,10286,2018
Arcia,Jose,18536,110306,arciajo01,1000293,1970
Arcia,Orlando,69600,606115,arciaor01,13185,2021
Arcia,Oswaldo,59769,542455,arciaos01,10306,2016
Ardell,Dan,18537,110307,ardelda01,1000294,1961
Ardizoia,Rugger,18538,110308,ardizru01,1000295,1947
Ardner,Joe,18539,110309,ardnejo01,1000296,1890
Ardoin,Danny,16694,150416,ardoida01,585,2008
Arellanes,Frank,18540,110310,arellfr01,1000297,1910
Arenado,Nolan,59586,571448,arenano01,9777,2021
,,,-1,arenahi01,-1,1932
Arencibia,J.P.,52678,450317,arencjp01,697,2015
,,,-1,arencma01,-1,1948
Arft,Hank,18541,110311,arftha01,1000298,1952
Arias,Alberto,46988,464244,ariasal02,3087,2009
Arias,Alex,16695,110312,ariasal01,123,2002
Arias,George,16696,110313,ariasge01,1000299,1999
Arias,Joaquin,45382,435078,ariasjo01,3817,2015
Arias,Rudy,18542,110314,ariasru01,1000300,1959
,,,-1,arihahe01,-1,
Arihara,Kohei,143009,685503,arihako01,27505,2021
Arlett,Buzz,18543,110315,arletbu01,1000301,1931
Arlich,Don,18544,110316,arlicdo01,1000302,1966
Arlin,Steve,18545,110317,arlinst01,1000303,1974
,,,-1,armasfe01,-1,1925
Armas,Marcos,16697,110319,armasma01,1000304,1993
Armas,Tony,384,150393,armasto02,761,2008
Armas,Tony,18546,110318,armasto01,1000305,1989
Armbrister,Ed,18547,110320,armbred01,1000307,1977
Armbrust,Orville,18548,110321,armbror01,1000309,1934
Armbruster,Charlie,18549,110322,armbrch01,1000306,1907
Armbruster,Harry,18550,110323,armbrha01,1000308,1906
Armendariz,Ramon,112328,431230,,-1,
Armenteros,Rogelio,105517,660494,armenro01,17679,2019
,,,-1,armou01,-1,1947
Armour,Bill,112337,492615,armoubi99,-1,
,,,-1,armoubu01,-1,1947
,,,-1,armstji01,-1,1946
Armstrong,George,18552,110327,armstge01,1000311,1946
Armstrong,Howard,18553,110324,armstho01,1000312,1911
Armstrong,Jack,16698,110325,armstja01,1000313,1994
Armstrong,Mike,18554,110326,armstmi01,1000314,1987
Armstrong,Robert,18551,203697,armstsa01,1000310,1871
Armstrong,Shawn,70293,542888,armstsh01,12857,2021
Arndt,Harry,18555,110329,arndtha01,1000315,1907
Arndt,Larry,18556,110330,arndtla01,1000316,1989
Arnold,Billy,18557,110334,arnolbi01,1000317,1872
Arnold,Chris,18558,110331,arnolch01,1000318,1976
,,,-1,,-1,
Arnold,Jamie,16699,150374,arnolja01,1000319,2000
,,,-1,arnolpa01,-1,1936
Arnold,Scott,18559,110332,arnolsc01,1000320,1988
Arnold,Tony,18560,110333,arnolto01,1000321,1987
Arnovich,Morrie,18561,110335,arnovmo01,1000322,1946
Arnsberg,Brad,18562,110336,arnsbbr01,1000323,1992
Arntzen,Orie,18563,110337,arntzor01,1000324,1943
Aro,Jonathan,70253,608167,arojo01,14699,2016
Arocha,Rene,16700,110338,arochre01,1000325,1997
Arozarena,Randy,109161,668227,arozara01,19290,2021
Arraez,Luis,104123,650333,arraelu01,18568,2021
Arredondo,Jose,47009,461766,arredjo01,4722,2012
Arrieta,David,149150,486200,,-1,
Arrieta,Jake,52691,453562,arrieja01,4153,2021
Arrigo,Gerry,18564,110339,arrigge01,1000326,1970
Arrojo,Rolando,1302,134361,arrojro01,174,2002
Arroyo,Bronson,702,276520,arroybr01,978,2017
Arroyo,Christian,101604,624414,arroych01,16434,2021
Arroyo,Fernando,18565,110340,arroyfe01,1000327,1986
Arroyo,Luis,18566,110341,arroylu01,1000328,1963
Arroyo,Rudy,18567,110342,arroyru01,1000329,1971
Arruebarrena,Erisbel,102261,628326,arrueba01,15809,2014
Arsenault,Pierre,112395,427007,,-1,
Arteaga,Humberto,69329,600858,arteahu01,13595,2021
Arundel,Harry,18568,110343,arundha01,1000330,1884
Arundel,Tug,18569,110344,arundtu01,1000331,1888
Asadoor,Randy,18570,110345,asadora01,1000332,1986
Asbell,Jim,18571,110346,asbelji01,1000333,1938
Asbjornson,Casper,18572,110347,asbjoca01,1000334,1932
,,,-1,asburor01,-1,1924
,,,-1,ascanca01,-1,1946
Ascanio,Jose,45662,448857,ascanjo01,3951,2011
Asche,Cody,69512,605125,ascheco01,11997,2017
Aschwege,Dave,112417,428441,,-1,
Asencio,Jairo,49041,446003,valdelu01,3332,2013
Asencio,Miguel,1356,407900,asencmi01,586,2006
Ash,Ken,18573,110348,ashke01,1000338,1930
,,,-1,ashru01,-1,1926
Ashburn,Richie,18574,110349,ashburi01,1000335,1962
Ashby,Aaron,112434,676879,ashbyaa01,23550,2021
Ashby,Alan,18575,110350,ashbyal01,1000336,1989
Ashby,Andy,337,110351,ashbyan01,637,2004
,,,-1,ashbyea01,-1,1948
Asher,Alec,68743,594742,asheral01,13560,2018
,,,-1,,-1,
Ashford,Tucker,18576,110352,ashfotu01,1000337,1984
Ashley,Billy,16701,110353,ashlebi01,1000339,1998
Ashley,Nevin,50186,502213,ashlene01,3274,2015
Asmussen,Tom,18577,110354,asmusto01,1000340,1907
Aspromonte,Bob,18578,110356,asprobo01,1000341,1971
Aspromonte,Ken,18579,110355,asproke01,1000342,1963
Asselstine,Brian,18580,110357,asselbr01,1000343,1981
Assenmacher,Paul,16702,110358,assenpa01,1000344,1999
Astacio,Ezequiel,32270,430586,astacez01,2169,2006
Astacio,Pedro,540,110359,astacpe01,862,2006
Astin,Barrett,102027,592120,astinba01,14812,2017
Astroth,Joe,18581,110360,astrojo01,1000345,1956
Astudillo,Willians,66085,553902,astudwi01,15608,2021
Asuaje,Carlos,102507,641319,asuajca01,15197,2018
Atchison,Scott,32273,425786,atchisc01,2642,2015
Atchley,Justin,16703,280057,atchlju01,1000346,2001
Atherton,Charlie,18582,110361,atherch01,1000347,1899
Atherton,Keith,18583,110362,atherke01,1000348,1989
Atilano,Luis,45668,457447,atilalu01,3802,2010
,,,-1,atkinab01,-1,1923
Atkins,Garrett,31576,425548,atkinga01,1790,2010
Atkins,James,18584,110364,atkinja01,1000352,1952
,,,-1,atkinjo01,-1,1947
Atkins,Mitch,47014,444444,atkinmi01,8369,2011
Atkins,Tommy,18585,110363,atkinto01,1000354,1910
Atkinson,Al,18586,110365,atkinal01,1000349,1887
Atkinson,Bill,18587,110368,atkinbi01,1000350,1979
Atkinson,Ed,18588,110366,atkined01,1000351,1873
Atkinson,Harry,18345,110081,adkinhe01,1000076,1895
Atkinson,Lefty,18589,110367,atkinle01,1000353,1927
Attreau,Dick,18590,110369,attredi01,1000355,1927
Atwell,Toby,18591,110370,atwelto01,1000356,1956
Atwood,Bill,18592,110371,atwoobi01,1000357,1940
Atz,John,18593,110372,atzja01,1000358,1909
Aubrey,Chub,18594,110373,aubreha01,1000359,1903
Aubrey,Michael,45385,430956,aubremi01,6049,2009
Aucoin,Derek,16704,110374,aucoide01,1000360,1996
Aude,Rich,16705,110375,auderi01,1000361,1996
Auerbach,Rick,18595,110376,auerbri01,1000362,1981
Augenstein,Bryan,57638,446248,augenbr01,936,2011
August,Don,18596,110377,augusdo01,1000364,1991
Augustine,Dave,18597,110378,augusda01,1000363,1974
Augustine,Jerry,18598,110379,augusje01,1000365,1984
Auker,Elden,18599,110380,aukerel01,1000366,1942
Aulds,Tex,18600,110381,auldsle01,1000367,1947
Ault,Doug,18601,110382,aultdo01,1000368,1980
Aumont,Phillippe,57739,518418,aumonph01,5362,2015
Aurilia,Rich,433,110383,aurilri01,1106,2009
Ausanio,Joe,18220,110384,ausanjo01,1000369,1995
Ausmus,Brad,3,110385,ausmubr01,546,2010
Aust,Dennis,18602,110386,austde01,1000370,1966
,,,-1,,-1,
,,,-1,austifr01,-1,1948
Austin,Henry,18603,110387,austihe01,1000371,1873
Austin,Jeff,1357,406953,austije01,587,2003
Austin,Jim,18221,110388,austiji02,1000373,1993
Austin,Jimmy,18604,110389,austiji01,1000372,1929
,,,-1,austira01,-1,1932
Austin,Rick,18605,110390,austiri01,1000374,1976
Austin,Tyler,66927,592122,austity01,11850,2019
Autry,Al,18606,110391,autryal01,1000375,1976
Autry,Chick,18608,110392,autrych02,1000377,1930
Autry,Chick,18607,110393,autrych01,1000376,1909
Avelino,Abiatal,101289,623214,aveliab01,15496,2019
Aven,Bruce,2172,110394,avenbr01,366,2002
Averill,Earl,18609,110396,averiea01,1000378,1941
Averill,Earl,18610,110395,averiea02,1000379,1963
,,,-1,,-1,
,,,-1,averysk01,-1,1948
Avery,Steve,16706,110397,averyst01,1706,2003
Avery,Xavier,58035,542897,averyxa01,8471,2012
Avila,Alex,58899,488671,avilaal01,7476,2021
Avila,Bobby,18611,110398,avilabo01,1000380,1959
Avila,Pedro,105525,658648,avilape01,18864,2021
Avilan,Luis,50866,501593,avilalu01,2882,2021
Aviles,Mike,45386,449107,avilemi01,5986,2017
Aviles,Ramon,18612,110399,avilera01,1000381,1981
Avrea,Jay,18613,110400,avreaja01,1000382,1950
,,,-1,awkarru01,-1,1941
Axelrod,Dylan,55929,518420,axelrdy01,9303,2015
Axford,John,55512,446099,axforjo01,9059,2021
Ayala,Benny,18614,110401,ayalabe01,1000383,1985
Ayala,Bobby,16707,110402,ayalabo01,1000384,1999
Ayala,Luis,16597,425646,ayalalu01,1650,2013
Aybar,Erick,32318,430947,aybarer01,4082,2017
Aybar,Manny,18615,110403,aybarma01,1107,2005
Aybar,Willy,31439,430632,aybarwi01,2192,2010
Aydelott,Jake,18616,110404,aydelja01,1000385,1886
,,,-1,,-1,
Ayers,Bill,18617,110405,ayersbi01,1000386,1947
Ayers,Doc,18618,110406,ayersdo01,1000387,1921
Aylward,Dick,18619,110407,aylwadi01,1000388,1953
Ayrault,Bob,18620,110409,ayraubo01,1000389,1993
Ayrault,Joe,16708,110408,ayraujo01,1000390,1996
Azcue,Joe,18621,110410,azcuejo01,1000391,1972
Azocar,Oscar,18622,110411,azocaos01,1000392,1992
Babb,Charlie,18623,110412,babbch01,1000393,1905
Babcock,Bob,18624,110413,babcobo01,1000394,1981
Babe,Loren,18625,110414,babelo01,1000395,1953
Babich,Johnny,18626,110415,babicjo01,1000396,1941
Babington,Charlie,18627,110416,babinch01,1000397,1915
Babitt,Shooty,18628,110417,babitsh01,1000398,1981
Bacchus,Erich,149171,623938,,-1,
Backe,Brandon,31302,407840,backebr01,1529,2009
Backman,Les,18629,110418,backmle01,1000399,1910
Backman,Wally,16709,110419,backmwa01,1000400,1993
Bacon,Eddie,18630,110420,baconed01,1000401,1917
Bacon,John,149152,545402,,-1,
Bacsik,Mike,18631,110421,bacsimi01,1000402,1980
Bacsik,Mike,541,407194,bacsimi02,863,2007
Bacus,Dakota,100588,621290,bacusda01,14545,2020
Baczewski,Fred,18632,110422,baczefr01,1000403,1955
Baddoo,Akil,107439,668731,baddoak01,22168,2021
Badenhop,Burke,45681,488674,badenbu01,9736,2015
Bader,Art,18633,110423,baderar01,1000404,1904
Bader,Harrison,105531,664056,baderha01,18030,2021
Bader,King,18634,110424,baderlo01,1000405,1918
Badgro,Red,18635,110425,badgrre01,1000406,1930
Baecht,Ed,18636,110426,baeched01,1000407,1937
Baek,Cha Seung,32349,430657,baekch01,8214,2008
Baerga,Carlos,1303,110427,baergca01,175,2005
Baez,Benito,16710,407299,baezbe01,1000408,2001
Baez,Javier,70387,595879,baezja01,12979,2021
Baez,Jose,18637,110428,baezjo01,1000409,1978
,,,-1,baezju01,-1,1940
Baez,Kevin,16711,110429,baezke01,1000410,1993
Baez,Pedro,55520,520980,baezpe01,5420,2021
Baez,Sandy,101187,622783,baezsa01,17754,2019
,,,-1,bagbyba01,-1,1937
Bagby,Jim,18639,110430,bagbyji02,1000412,1947
Bagby,Jim,18638,110431,bagbyji01,1000411,1923
Bagley,Ed,18968,110797,begleed01,-1,1885
Bagley,Eugene,18969,110798,beglege01,-1,1886
Bagwell,Bill,18640,110433,bagwebi01,1000413,1925
Bagwell,Jeff,4,110432,bagweje01,547,2005
Bahnsen,Stan,18641,110434,bahnsst01,1000414,1982
Bahr,Ed,18642,110435,bahred01,1000415,1947
Bahret,Frank,18643,110436,bahrefr01,1000416,1884
Baichley,Grover,18644,110437,baichgr01,1000417,1914
Bailes,Scott,18645,110438,bailesc01,1000430,1998
,,,-1,baile03,-1,1947
,,,-1,baileal01,-1,1935
Bailey,Andrew,51989,457732,bailean01,1368,2017
Bailey,Bill,18646,110453,bailebi01,1000418,1922
Bailey,Bill,18647,110443,bailebi02,1000419,1911
Bailey,Bob,18648,110451,bailebo01,1000420,1978
Bailey,Brandon,107440,669064,bailebr01,19582,2020
Bailey,Buddy,82217,492910,,-1,
Bailey,Cory,2254,110450,baileco01,588,2002
Bailey,Ed,18649,110449,baileed01,1000421,1966
Bailey,Fred,18650,110442,bailefr01,1000422,1918
Bailey,Gene,18651,110440,bailege01,1000423,1924
Bailey,Harvey,18652,110444,baileha01,1000424,1900
Bailey,Homer,45612,456701,baileho02,8362,2020
Bailey,Howard,18653,110445,baileho01,1000425,1983
Bailey,Jeff,31451,431158,baileje01,2394,2009
Bailey,Jim,18654,110446,baileji01,1000426,1959
Bailey,King,18655,110448,baileki01,1000427,1895
Bailey,Mark,18656,110447,bailema01,1000428,1992
,,,-1,bailepe01,-1,1934
Bailey,Roger,16712,110441,bailero01,1000429,1997
Bailey,Steve,18657,110452,bailest01,1000431,1968
Bailey,Sweetbread,18658,110439,bailesw01,1000432,1921
Bailor,Bob,18659,110454,bailobo01,1000433,1985
Bain,Loren,18660,110455,bainlo01,1000435,1945
Baines,Harold,16713,110456,baineha01,1000434,2001
Bair,Doug,18661,110457,bairdo01,1000439,1990
,,,-1,baird02,-1,1946
Baird,Al,18662,110458,bairdal01,1000436,1919
Baird,Bob,18663,110460,bairdbo01,1000437,1963
Baird,Doug,18664,110459,bairddo01,1000438,1920
,,,-1,,-1,
Baisley,Jeff,49246,488676,baislje01,9684,2008
Bajenaru,Jeff,32382,434117,bajenje01,2920,2006
Bakenhaster,Dave,18666,110462,bakenda01,1000441,1964
Baker,Al,18667,110463,bakeral01,1000442,1938
Baker,Bill,18668,110491,bakerbi01,1000443,1949
Baker,Bock,18669,110464,bakerbo01,1000444,1901
Baker,Bryan,107441,641329,bakerbr01,19804,2021
,,,-1,,-1,
Baker,Charlie,18670,110465,bakerch01,1000445,1884
Baker,Chuck,18671,110466,bakerch02,1000446,1981
Baker,Dave,18672,110467,bakerda01,1000447,1982
Baker,Del,18673,110468,bakerde01,1000448,1916
Baker,Doug,18674,110469,bakerdo01,1000449,1990
Baker,Dusty,18675,110481,bakerdu01,1000450,1986
,,,-1,bakered01,-1,1945
Baker,Ernie,18676,110470,bakerer01,1000451,1905
Baker,Floyd,18677,110472,bakerfl01,1000452,1955
Baker,Frank,18679,110473,bakerfr02,1000454,1971
Baker,Frank,18680,110474,bakerfr03,1000455,1974
Baker,Gene,18681,110471,bakerge02,1000457,1961
Baker,George,18682,110475,bakerge01,1000456,1886
,,,-1,bakerhe01,-1,1932
Baker,Home Run,18678,110480,bakerfr01,1000453,1922
Baker,Howard,18683,110476,bakerho01,1000458,1915
Baker,Jack,18684,110477,bakerja01,1000459,1977
Baker,Jeff,45387,425557,bakerje03,2073,2015
Baker,Jesse,18686,110478,bakerje02,1000461,1919
Baker,Jesse,18685,110479,bakerje01,1000460,1911
Baker,John,32395,434633,bakerjo01,4756,2014
Baker,Jordan,145290,490319,,-1,
Baker,Kirtley,18687,110482,bakerki01,1000462,1899
Baker,Neal,18688,110483,bakerne01,1000463,1927
Baker,Norm,18689,110484,bakerno01,1000464,1890
Baker,Phil,18690,110485,bakerph01,1000465,1886
,,,-1,bakerru01,-1,1948
Baker,Scott,17885,110486,bakersc01,1000466,1995
Baker,Scott,45498,435044,bakersc02,6176,2015
Baker,Steve,18691,110487,bakerst01,1000467,1983
Baker,Tom,18693,110489,bakerto02,1000469,1963
Baker,Tom,18692,110488,bakerto01,1000468,1938
Baker,Tracy,18694,110490,bakertr01,1000470,1911
Bakley,Jersey,18665,110461,bakelje01,1000440,1891
Bako,Paul,114,132720,bakopa01,676,2009
Balas,Mike,18695,110492,balasmi01,1000471,1938
Balaz,John,18696,110493,balazjo01,1000472,1975
Balboni,Steve,17684,110494,balbost01,1000473,1993
Balcena,Bobby,18697,110495,balcebo01,1000474,1956
Baldelli,Rocco,16598,408306,baldero01,1656,2010
Baldonado,Alberto,67382,593604,baldoal01,11812,2021
Baldschun,Jack,18698,110496,baldsja01,1000475,1970
,,,-1,baldw02,-1,1947
Baldwin,Billy,18699,110509,baldwbi01,1000476,1976
Baldwin,Dave,18700,110499,baldwda01,1000477,1973
Baldwin,Frank,18701,110500,baldwfr01,1000478,1953
Baldwin,Harry,18702,110502,baldwha01,1000479,1925
Baldwin,Henry,18703,110501,baldwhe01,1000480,1927
Baldwin,James,1137,110503,baldwja01,1064,2005
Baldwin,Jeff,18704,110504,baldwje01,1000481,1990
Baldwin,Kid,18705,110498,baldwki01,1000482,1890
Baldwin,Lady,18706,110497,baldwla01,1000483,1890
Baldwin,Mark,18707,110505,baldwma01,1000484,1893
Baldwin,Orson,18708,110506,baldwo1,1000485,1908
Baldwin,Reggie,18709,110507,baldwre01,1000486,1979
Baldwin,Rick,18710,110508,baldwri01,1000487,1977
,,,-1,baldwti01,-1,1926
Bale,John,16714,150469,balejo01,864,2009
Balenti,Mike,18711,110510,balenmi01,1000488,1913
Balentien,Wladimir,45388,434605,balenwl01,3131,2009
Bales,Lee,18712,110511,balesle01,1000489,1967
Balester,Collin,45673,444446,balesco01,6883,2015
Balfour,Grant,16715,346797,balfogr01,718,2015
Ball,Art,18713,110512,ballar01,1000491,1898
Ball,Jeff,16716,133440,ballje01,1000495,1998
Ball,Jim,18714,110514,ballji01,1000496,1908
Ball,Neal,18715,110513,ballne01,1000497,1913
,,,-1,ballwa01,-1,1921
Ballard,Jeff,18001,110515,ballaje01,1000490,1994
Ballenger,Pelham,18716,110516,ballepe01,1000493,1928
Baller,Jay,18717,110517,balleja01,1000492,1992
Ballinger,Mark,18718,110518,ballima01,1000494,1971
Ballou,Win,18719,110519,ballowi01,1000498,1929
Balsamo,Tony,18720,110520,balsato01,1000499,1962
Balsley,Darren,87483,429382,,-1,
Bamberger,George,18721,110521,bambege01,1000500,1959
Bamberger,Hal,18722,110522,bambeha01,1000501,1948
Bancker,Studs,18723,110523,banckst01,1000502,1875
Bancroft,Dave,18724,110524,bancrda01,1000503,1930
Bancroft,Frank,112804,492616,bancrfr99,-1,
Banda,Anthony,71071,607455,bandaan01,14706,2021
Bando,Chris,18725,110525,bandoch01,1000504,1989
Bando,Sal,18726,110526,bandosa01,1000505,1981
Bandy,Jett,69158,542908,bandyje01,12508,2018
Bane,Eddie,18727,110527,baneed01,1000506,1976
Baney,Dick,18728,110528,baneydi01,1000507,1974
Banister,Jeff,18729,110529,banisje01,1000508,1991
Bankhead,Dan,18730,110530,bankhda01,1000509,1951
,,,-1,bankhfr01,-1,1948
,,,-1,bankhsa01,-1,1948
Bankhead,Scott,17967,110531,bankhsc01,1000510,1995
,,,-1,banks02,-1,1924
Banks,Brian,486,110532,banksbr01,1589,2003
Banks,Ernie,18732,110533,bankser01,1000512,1971
Banks,George,18733,110534,banksge01,1000514,1966
Banks,Josh,45499,457468,banksjo01,5570,2010
,,,-1,banksno01,-1,1945
Banks,Willie,1304,110536,bankswi01,1434,2002
Bankston,Bill,18734,110537,banksev01,1000513,1915
Bankston,Wes,31643,457821,bankswe01,4661,2008
Banning,Jim,18735,110538,banniji01,1000517,1889
Bannister,Alan,18736,110539,bannial01,1000515,1985
Bannister,Brian,45500,446454,bannibr01,5718,2010
Bannister,Floyd,18737,110540,bannifl01,1000516,1992
Bannon,Jimmy,18738,110541,bannoji01,1000518,1896
Bannon,Tom,18739,110542,bannoto01,1000519,1896
Banta,Jack,18740,110543,bantaja01,1000520,1950
Bantz,Brandon,60162,572702,bantzbr01,9442,2013
Banuelos,Manny,58044,544365,banuema01,5365,2019
Baptist,Travis,16717,136270,baptitr01,1000521,1998
Baragar,Caleb,107446,670056,baragca01,19231,2021
Barajas,Rod,280,150148,barajro01,45,2012
Barbare,Walter,18741,110544,barbawa01,1000523,1922
Barbary,Red,18742,110545,barbare01,1000522,1943
Barbato,Johnny,68506,592127,barbajo01,11440,2018
Barbeau,William,18743,110546,barbeja01,1000529,1910
,,,-1,barbebu01,-1,1948
Barbee,Dave,18744,110547,barbeda01,1000527,1932
,,,-1,barbela01,-1,1945
Barber,Brian,16718,110548,barbebr02,1000525,1999
Barber,Charlie,18745,110549,barbech01,1000526,1884
,,,-1,barbeje01,-1,1924
,,,-1,barbesa01,-1,1940
Barber,Sean,145302,503493,,-1,
Barber,Steve,18747,110551,barbest02,1000531,1971
Barber,Steve,18746,110550,barbest01,1000530,1974
Barber,Turner,18748,110552,barbetu01,1000532,1923
Barberich,Frank,18749,110553,barbefr01,1000528,1910
Barberie,Bret,16719,110554,barbebr01,1000524,1996
Barbieri,Jim,18750,110555,barbiji01,1000533,1966
Barcelo,Lorenzo,16720,150311,barcelo01,1435,2002
Barclay,Curt,18751,110556,barclcu01,1000534,1959
Barclay,George,18752,110557,barclge01,1000535,1905
Bard,Daniel,55530,453268,bardda01,7115,2021
Bard,Josh,1077,408036,bardjo01,1578,2011
Bard,Luke,99842,572703,bardlu01,14288,2020
Barden,Brian,31420,449471,bardebr01,4429,2010
Bare,Ray,18753,110558,barera01,1000536,1977
Barfield,Jesse,16721,110559,barfije01,1000537,1992
Barfield,John,18117,110560,barfijo01,1000538,1991
Barfield,Josh,31516,429662,barfijo02,3622,2009
Barfoot,Clyde,18754,110561,barfocl01,1000539,1926
Bargar,Greg,18755,110562,bargagr01,1000540,1986
Barger,Cy,18756,110563,bargecy01,1000541,1915
Bark,Brian,18002,110564,barkbr01,1000542,1995
Barker,Al,18757,110565,barkeal01,1000543,1871
Barker,Glen,16722,150058,barkegl01,1000545,2001
Barker,Kevin,16723,150070,barkeke01,1019,2009
Barker,Len,18758,110566,barkele01,1000546,1987
,,,-1,barkema01,-1,1948
Barker,Ray,18759,110567,barkera01,1000547,1967
Barker,Richard,16724,150030,barkeri01,1000548,1999
Barker,Sean,32443,446436,barkese01,4617,2007
Barkett,Andy,16725,406723,barkean01,1000544,2001
Barkley,Brian,16726,133200,barklbr01,1000549,1998
Barkley,Jeff,18760,110568,barklje01,1000550,1985
Barkley,Red,18761,110569,barklre01,1000551,1943
Barkley,Sam,18762,110570,barklsa01,1000552,1889
Barksdale,Lance,112881,427013,,-1,
,,,-1,barlial99,-1,
,,,-1,barlo02,-1,1940
Barlow,Joe,107450,669618,barlojo01,22296,2021
Barlow,Mike,18763,110571,barlomi01,1000553,1981
Barlow,Scott,70429,605130,barlosc01,14993,2021
Barlow,Tom,18764,110572,barloto01,1000554,1875
Barmes,Bruce,18765,110573,barmebr01,1000555,1953
Barmes,Clint,32450,425549,barmecl01,1830,2015
Barna,Babe,18766,110574,barnaba01,1000556,1943
Barnabe,Charlie,18767,110575,barnach01,1000557,1928
Barnes,Austin,69513,605131,barneau01,12158,2021
,,,-1,barnebi02,-1,1947
Barnes,Bill,18768,110590,barnebi01,1000558,1884
Barnes,Bob,18769,110586,barnebo01,1000559,1924
Barnes,Brandon,49251,488681,barnebr02,629,2018
Barnes,Brian,16727,110576,barnebr01,1000560,1994
Barnes,Charlie,109397,656212,barnech01,19865,2021
Barnes,Danny,66928,592130,barneda02,11388,2018
Barnes,Eppie,18770,110578,barneep01,1000562,1924
Barnes,Frank,18772,110579,barnefr02,1000564,1960
Barnes,Frank,18771,110580,barnefr01,1000563,1930
,,,-1,barnefr03,-1,1924
,,,-1,barneha01,-1,1948
Barnes,Honey,18773,110582,barneho01,1000565,1926
Barnes,Jacob,69837,606930,barneja01,12323,2021
Barnes,Jesse,18774,110581,barneje01,1000566,1927
Barnes,John,811,348561,barnejo01,1000567,2001
,,,-1,barnejo02,-1,1931
Barnes,Junie,18775,110583,barneju01,1000568,1934
Barnes,Larry,16658,277397,barnela01,4,2003
Barnes,Lute,18776,110584,barnelu01,1000569,1973
Barnes,Matt,70758,598264,barnema01,12863,2021
Barnes,Red,18777,110577,barnere01,1000570,1930
Barnes,Rich,18778,110585,barneri01,1000572,1983
,,,-1,,-1,
Barnes,Ross,18779,110587,barnero01,1000573,1881
Barnes,Sam,18780,110588,barnesa01,1000574,1921
Barnes,Scott,58048,488683,barnesc01,8718,2013
Barnes,Skeeter,17785,110591,barnesk01,1000575,1994
,,,-1,barneve01,-1,1938
Barnes,Virgil,18781,110589,barnevi01,1000576,1928
Barnett,John,19771,111740,burneja01,1001698,1907
,,,-1,,-1,
Barnett,Mike,112900,427017,,-1,
